Trading Date,Mean Storage,Daily Storage
14/02/1990 0:00,3255,3029.046
15/02/1990 0:00,3254,3026.562
16/02/1990 0:00,3253,3017.48
17/02/1990 0:00,3252,3002.998
18/02/1990 0:00,3252,2995.295
19/02/1990 0:00,3251,2986.663
20/02/1990 0:00,3250,2981.722
21/02/1990 0:00,3249,2963.241
22/02/1990 0:00,3248,2941.928
23/02/1990 0:00,3246,2915.138
24/02/1990 0:00,3245,2897.079
25/02/1990 0:00,3244,2882.853
26/02/1990 0:00,3242,2868.408
27/02/1990 0:00,3240,2853.795
28/02/1990 0:00,3238,2829.596
1/03/1990 0:00,3236,2811.302
2/03/1990 0:00,3233,2777.033
3/03/1990 0:00,3231,2747.393
4/03/1990 0:00,3228,2723.529
5/03/1990 0:00,3225,2690.303
6/03/1990 0:00,3222,2663.451
7/03/1990 0:00,3219,2638.104
8/03/1990 0:00,3216,2645.219
9/03/1990 0:00,3213,2745.482
10/03/1990 0:00,3210,2825.122
11/03/1990 0:00,3207,3018.555
12/03/1990 0:00,3204,3119.012
13/03/1990 0:00,3201,3200.875
14/03/1990 0:00,3199,3240.607
15/03/1990 0:00,3196,3260.896
16/03/1990 0:00,3194,3264.461
17/03/1990 0:00,3191,3251.148
18/03/1990 0:00,3189,3249.446
19/03/1990 0:00,3187,3244.124
20/03/1990 0:00,3185,3221.702
21/03/1990 0:00,3182,3207.376
22/03/1990 0:00,3180,3190.071
23/03/1990 0:00,3178,3154.432
24/03/1990 0:00,3175,3124.956
25/03/1990 0:00,3172,3098.235
26/03/1990 0:00,3170,3059.544
27/03/1990 0:00,3166,3032.076
28/03/1990 0:00,3163,3002.616
29/03/1990 0:00,3160,2980.535
30/03/1990 0:00,3156,2959.437
31/03/1990 0:00,3152,2946.833
1/04/1990 0:00,3149,2922.707
2/04/1990 0:00,3145,2912.701
3/04/1990 0:00,3141,2924.302
4/04/1990 0:00,3137,2914.973
5/04/1990 0:00,3133,2885.808
6/04/1990 0:00,3130,2857.156
7/04/1990 0:00,3126,2830.261
8/04/1990 0:00,3122,2808.842
9/04/1990 0:00,3118,2780.735
10/04/1990 0:00,3114,2757.695
11/04/1990 0:00,3110,2727.752
12/04/1990 0:00,3105,2699.378
13/04/1990 0:00,3101,2665.714
14/04/1990 0:00,3097,2645.952
15/04/1990 0:00,3092,2616.834
16/04/1990 0:00,3087,2608.049
17/04/1990 0:00,3082,2633.852
18/04/1990 0:00,3077,2641.847
19/04/1990 0:00,3072,2649.23
20/04/1990 0:00,3066,2650.918
21/04/1990 0:00,3061,2668.027
22/04/1990 0:00,3055,2661.782
23/04/1990 0:00,3049,2647.148
24/04/1990 0:00,3044,2636.281
25/04/1990 0:00,3038,2660.334
26/04/1990 0:00,3032,2677.588
27/04/1990 0:00,3027,2685.301
28/04/1990 0:00,3021,2690.742
29/04/1990 0:00,3016,2761.873
30/04/1990 0:00,3010,2859.087
1/05/1990 0:00,3005,2895.794
2/05/1990 0:00,3000,2932.774
3/05/1990 0:00,2996,2962.139
4/05/1990 0:00,2991,3003.428
5/05/1990 0:00,2986,3012.926
6/05/1990 0:00,2982,3021.636
7/05/1990 0:00,2977,3067.964
8/05/1990 0:00,2973,3138.952
9/05/1990 0:00,2968,3165.445
10/05/1990 0:00,2963,3162.539
11/05/1990 0:00,2959,3159.652
12/05/1990 0:00,2954,3195.153
13/05/1990 0:00,2949,3236.293
14/05/1990 0:00,2944,3346.66
15/05/1990 0:00,2939,3390.681
16/05/1990 0:00,2933,3391.192
17/05/1990 0:00,2928,3379.989
18/05/1990 0:00,2923,3376.016
19/05/1990 0:00,2917,3386.342
20/05/1990 0:00,2911,3499.544
21/05/1990 0:00,2905,3566.304
22/05/1990 0:00,2899,3564.652
23/05/1990 0:00,2893,3592.667
24/05/1990 0:00,2887,3650.295
25/05/1990 0:00,2881,3663.03
26/05/1990 0:00,2875,3700.9
27/05/1990 0:00,2868,3712.059
28/05/1990 0:00,2861,3710.356
29/05/1990 0:00,2855,3689.942
30/05/1990 0:00,2848,3677.31
31/05/1990 0:00,2841,3647.972
1/06/1990 0:00,2834,3618.765
2/06/1990 0:00,2827,3589.461
3/06/1990 0:00,2820,3591.932
4/06/1990 0:00,2813,3595.228
5/06/1990 0:00,2806,3595.848
6/06/1990 0:00,2798,3580.149
7/06/1990 0:00,2791,3552.659
8/06/1990 0:00,2784,3518.16
9/06/1990 0:00,2776,3481.326
10/06/1990 0:00,2769,3450.838
11/06/1990 0:00,2761,3420.092
12/06/1990 0:00,2754,3384.96
13/06/1990 0:00,2746,3364.558
14/06/1990 0:00,2738,3333.329
15/06/1990 0:00,2731,3299.199
16/06/1990 0:00,2723,3263.485
17/06/1990 0:00,2715,3237.91
18/06/1990 0:00,2707,3264.653
19/06/1990 0:00,2698,3322.157
20/06/1990 0:00,2690,3302.789
21/06/1990 0:00,2682,3281.411
22/06/1990 0:00,2673,3258.657
23/06/1990 0:00,2664,3233.29
24/06/1990 0:00,2655,3217.48
25/06/1990 0:00,2647,3204.96
26/06/1990 0:00,2637,3196.485
27/06/1990 0:00,2628,3208.989
28/06/1990 0:00,2619,3295.949
29/06/1990 0:00,2610,3317.78
30/06/1990 0:00,2600,3322.443
1/07/1990 0:00,2591,3330.59
2/07/1990 0:00,2582,3320.166
3/07/1990 0:00,2573,3293.538
4/07/1990 0:00,2563,3268.476
5/07/1990 0:00,2554,3243.949
6/07/1990 0:00,2546,3223.746
7/07/1990 0:00,2537,3194.034
8/07/1990 0:00,2528,3192.67
9/07/1990 0:00,2520,3187.201
10/07/1990 0:00,2512,3182.669
11/07/1990 0:00,2504,3158.846
12/07/1990 0:00,2496,3127.321
13/07/1990 0:00,2489,3097.161
14/07/1990 0:00,2481,3069.567
15/07/1990 0:00,2474,3040.91
16/07/1990 0:00,2467,3011.398
17/07/1990 0:00,2461,2985.125
18/07/1990 0:00,2454,2949.778
19/07/1990 0:00,2448,2914.721
20/07/1990 0:00,2443,2875.011
21/07/1990 0:00,2437,2834.156
22/07/1990 0:00,2432,2810.81
23/07/1990 0:00,2426,2791.244
24/07/1990 0:00,2421,2778.955
25/07/1990 0:00,2416,2749.674
26/07/1990 0:00,2411,2734.107
27/07/1990 0:00,2406,2826.104
28/07/1990 0:00,2401,2849.098
29/07/1990 0:00,2396,2846.417
30/07/1990 0:00,2392,2833.125
31/07/1990 0:00,2387,2820.811
1/08/1990 0:00,2382,2799.854
2/08/1990 0:00,2377,2766.77
3/08/1990 0:00,2371,2731.405
4/08/1990 0:00,2366,2691.409
5/08/1990 0:00,2360,2662.202
6/08/1990 0:00,2354,2755.82
7/08/1990 0:00,2348,2803.154
8/08/1990 0:00,2341,2899.955
9/08/1990 0:00,2335,2938.748
10/08/1990 0:00,2329,2944.366
11/08/1990 0:00,2322,2933.033
12/08/1990 0:00,2316,2933.463
13/08/1990 0:00,2310,2955.789
14/08/1990 0:00,2304,2960.816
15/08/1990 0:00,2298,2956.465
16/08/1990 0:00,2292,2952.197
17/08/1990 0:00,2287,2932.667
18/08/1990 0:00,2282,2912.732
19/08/1990 0:00,2277,2889.359
20/08/1990 0:00,2273,2867.545
21/08/1990 0:00,2270,2842.056
22/08/1990 0:00,2267,2808.605
23/08/1990 0:00,2264,2771.007
24/08/1990 0:00,2262,2754.692
25/08/1990 0:00,2261,2736.089
26/08/1990 0:00,2260,2719.218
27/08/1990 0:00,2259,2701.271
28/08/1990 0:00,2259,2676.598
29/08/1990 0:00,2259,2644.512
30/08/1990 0:00,2259,2610.41
31/08/1990 0:00,2260,2576.271
1/09/1990 0:00,2261,2542.286
2/09/1990 0:00,2262,2507.536
3/09/1990 0:00,2263,2473.876
4/09/1990 0:00,2264,2439.647
5/09/1990 0:00,2265,2415.248
6/09/1990 0:00,2266,2395.45
7/09/1990 0:00,2267,2381.941
8/09/1990 0:00,2268,2341.945
9/09/1990 0:00,2269,2308.899
10/09/1990 0:00,2271,2272.34
11/09/1990 0:00,2273,2232.293
12/09/1990 0:00,2275,2195.07
13/09/1990 0:00,2277,2158.897
14/09/1990 0:00,2279,2120.726
15/09/1990 0:00,2282,2102.335
16/09/1990 0:00,2285,2089.035
17/09/1990 0:00,2288,2055.249
18/09/1990 0:00,2292,2014.033
19/09/1990 0:00,2296,1981.441
20/09/1990 0:00,2300,1944.91
21/09/1990 0:00,2305,1911.335
22/09/1990 0:00,2311,1878.597
23/09/1990 0:00,2316,1850.34
24/09/1990 0:00,2322,1822.969
25/09/1990 0:00,2328,1794.12
26/09/1990 0:00,2334,1769.405
27/09/1990 0:00,2340,1740.872
28/09/1990 0:00,2347,1708.655
29/09/1990 0:00,2353,1680.34
30/09/1990 0:00,2359,1655.435
1/10/1990 0:00,2365,1626.129
2/10/1990 0:00,2372,1615.302
3/10/1990 0:00,2378,1592.311
4/10/1990 0:00,2385,1563.336
5/10/1990 0:00,2391,1530.859
6/10/1990 0:00,2397,1513.273
7/10/1990 0:00,2403,1565.69
8/10/1990 0:00,2409,1574.021
9/10/1990 0:00,2415,1557.842
10/10/1990 0:00,2421,1537.102
11/10/1990 0:00,2427,1537.383
12/10/1990 0:00,2433,1540.593
13/10/1990 0:00,2439,1524.12
14/10/1990 0:00,2445,1611.689
15/10/1990 0:00,2451,1741.307
16/10/1990 0:00,2457,1813.803
17/10/1990 0:00,2463,1861.287
18/10/1990 0:00,2469,1885.86
19/10/1990 0:00,2475,1900.936
20/10/1990 0:00,2481,1920.293
21/10/1990 0:00,2487,1928.855
22/10/1990 0:00,2493,1947.364
23/10/1990 0:00,2499,1960.736
24/10/1990 0:00,2506,1961.978
25/10/1990 0:00,2512,1951.473
26/10/1990 0:00,2519,1938.861
27/10/1990 0:00,2525,1928.441
28/10/1990 0:00,2532,1929.394
29/10/1990 0:00,2539,1922.267
30/10/1990 0:00,2546,1917.992
31/10/1990 0:00,2553,1898.43
1/11/1990 0:00,2560,1883.937
2/11/1990 0:00,2567,1863.679
3/11/1990 0:00,2574,1847.745
4/11/1990 0:00,2581,1836.269
5/11/1990 0:00,2589,1835.441
6/11/1990 0:00,2596,1808.419
7/11/1990 0:00,2603,1784.959
8/11/1990 0:00,2611,1765.031
9/11/1990 0:00,2618,1749.047
10/11/1990 0:00,2625,1731.567
11/11/1990 0:00,2632,1722.998
12/11/1990 0:00,2639,1724.478
13/11/1990 0:00,2646,1789.042
14/11/1990 0:00,2653,1826.37
15/11/1990 0:00,2660,1841.116
16/11/1990 0:00,2668,1845.59
17/11/1990 0:00,2675,1852.805
18/11/1990 0:00,2682,1862.797
19/11/1990 0:00,2690,1871.823
20/11/1990 0:00,2698,1879.084
21/11/1990 0:00,2706,1873.139
22/11/1990 0:00,2714,1859.819
23/11/1990 0:00,2723,1849.094
24/11/1990 0:00,2732,1839.856
25/11/1990 0:00,2741,1839.183
26/11/1990 0:00,2750,1855.117
27/11/1990 0:00,2760,1853.402
28/11/1990 0:00,2770,1861.911
29/11/1990 0:00,2781,1856.806
30/11/1990 0:00,2792,1851.534
1/12/1990 0:00,2803,1841.88
2/12/1990 0:00,2814,1836.829
3/12/1990 0:00,2826,1821.205
4/12/1990 0:00,2837,1805.517
5/12/1990 0:00,2849,1778.896
6/12/1990 0:00,2861,1758.189
7/12/1990 0:00,2874,1746.522
8/12/1990 0:00,2886,1724.261
9/12/1990 0:00,2899,1727.561
10/12/1990 0:00,2912,1727.454
11/12/1990 0:00,2925,1808.607
12/12/1990 0:00,2938,1930.67
13/12/1990 0:00,2950,2278.574
14/12/1990 0:00,2963,2488.5
15/12/1990 0:00,2976,2660.991
16/12/1990 0:00,2989,2811.182
17/12/1990 0:00,3002,2865.119
18/12/1990 0:00,3014,2874.675
19/12/1990 0:00,3025,2879.112
20/12/1990 0:00,3036,2897.162
21/12/1990 0:00,3046,2890.698
22/12/1990 0:00,3057,2871.069
23/12/1990 0:00,3066,2852.437
24/12/1990 0:00,3076,2834.077
25/12/1990 0:00,3085,2822.012
26/12/1990 0:00,3094,2852.394
27/12/1990 0:00,3103,2879.879
28/12/1990 0:00,3111,2965.066
29/12/1990 0:00,3119,2969.566
30/12/1990 0:00,3127,2994.684
31/12/1990 0:00,3135,2991.574
1/01/1991 0:00,3142,2971.919
2/01/1991 0:00,3149,2965.684
3/01/1991 0:00,3156,2950.411
4/01/1991 0:00,3163,2935.314
5/01/1991 0:00,3170,2923.291
6/01/1991 0:00,3176,2945.421
7/01/1991 0:00,3183,3046.443
8/01/1991 0:00,3189,3205.274
9/01/1991 0:00,3196,3280.42
10/01/1991 0:00,3202,3288.797
11/01/1991 0:00,3208,3275.281
12/01/1991 0:00,3214,3251.303
13/01/1991 0:00,3220,3231.835
14/01/1991 0:00,3225,3194.672
15/01/1991 0:00,3230,3161.527
16/01/1991 0:00,3235,3133.868
17/01/1991 0:00,3239,3136.109
18/01/1991 0:00,3243,3124.349
19/01/1991 0:00,3247,3109.142
20/01/1991 0:00,3250,3091.112
21/01/1991 0:00,3253,3077.257
22/01/1991 0:00,3256,3058.419
23/01/1991 0:00,3258,3040.574
24/01/1991 0:00,3259,3072.837
25/01/1991 0:00,3260,3125.379
26/01/1991 0:00,3261,3182.836
27/01/1991 0:00,3261,3201.657
28/01/1991 0:00,3262,3211.726
29/01/1991 0:00,3262,3301.695
30/01/1991 0:00,3262,3350.969
31/01/1991 0:00,3262,3392.032
1/02/1991 0:00,3261,3474.163
2/02/1991 0:00,3261,3549.256
3/02/1991 0:00,3261,3599.268
4/02/1991 0:00,3260,3617.058
5/02/1991 0:00,3260,3622.771
6/02/1991 0:00,3259,3625.069
7/02/1991 0:00,3259,3704.619
8/02/1991 0:00,3258,3724.507
9/02/1991 0:00,3257,3756.662
10/02/1991 0:00,3257,3770.605
11/02/1991 0:00,3256,3776.345
12/02/1991 0:00,3256,3771.622
13/02/1991 0:00,3255,3766.081
14/02/1991 0:00,3255,3752.575
15/02/1991 0:00,3254,3763.707
16/02/1991 0:00,3253,3881.302
17/02/1991 0:00,3252,3889.697
18/02/1991 0:00,3252,3912.352
19/02/1991 0:00,3251,3972.046
20/02/1991 0:00,3250,3981.698
21/02/1991 0:00,3249,3950.169
22/02/1991 0:00,3248,3913.004
23/02/1991 0:00,3246,3877.692
24/02/1991 0:00,3245,3841.156
25/02/1991 0:00,3244,3794.244
26/02/1991 0:00,3242,3748.2
27/02/1991 0:00,3240,3734.224
28/02/1991 0:00,3238,3694.623
1/03/1991 0:00,3236,3658.619
2/03/1991 0:00,3233,3625.753
3/03/1991 0:00,3231,3586.73
4/03/1991 0:00,3228,3567.444
5/03/1991 0:00,3225,3544.742
6/03/1991 0:00,3222,3506.046
7/03/1991 0:00,3219,3467.996
8/03/1991 0:00,3216,3440.588
9/03/1991 0:00,3213,3417.716
10/03/1991 0:00,3210,3393.258
11/03/1991 0:00,3207,3374.678
12/03/1991 0:00,3204,3344.17
13/03/1991 0:00,3201,3315.814
14/03/1991 0:00,3199,3281.286
15/03/1991 0:00,3196,3251.822
16/03/1991 0:00,3194,3222.457
17/03/1991 0:00,3191,3194.063
18/03/1991 0:00,3189,3166.036
19/03/1991 0:00,3187,3133.757
20/03/1991 0:00,3185,3099.547
21/03/1991 0:00,3182,3065.1
22/03/1991 0:00,3180,3029.071
23/03/1991 0:00,3178,2994.258
24/03/1991 0:00,3175,2968.35
25/03/1991 0:00,3172,2943.513
26/03/1991 0:00,3170,2910.694
27/03/1991 0:00,3166,2882.169
28/03/1991 0:00,3163,2866.04
29/03/1991 0:00,3160,2866.433
30/03/1991 0:00,3156,2862.616
31/03/1991 0:00,3152,2846.769
1/04/1991 0:00,3149,2827.473
2/04/1991 0:00,3145,2813.882
3/04/1991 0:00,3141,2861.939
4/04/1991 0:00,3137,2986.574
5/04/1991 0:00,3133,3077.11
6/04/1991 0:00,3130,3123.137
7/04/1991 0:00,3126,3144.823
8/04/1991 0:00,3122,3184.81
9/04/1991 0:00,3118,3185.521
10/04/1991 0:00,3114,3177.285
11/04/1991 0:00,3110,3163.698
12/04/1991 0:00,3105,3145.106
13/04/1991 0:00,3101,3124.159
14/04/1991 0:00,3097,3105.588
15/04/1991 0:00,3092,3088.116
16/04/1991 0:00,3087,3068.678
17/04/1991 0:00,3082,3085.156
18/04/1991 0:00,3077,3081.561
19/04/1991 0:00,3072,3094.419
20/04/1991 0:00,3066,3086.613
21/04/1991 0:00,3061,3091.433
22/04/1991 0:00,3055,3072.55
23/04/1991 0:00,3049,3050.146
24/04/1991 0:00,3044,3047.256
25/04/1991 0:00,3038,3049.313
26/04/1991 0:00,3032,3055.667
27/04/1991 0:00,3027,3041.184
28/04/1991 0:00,3021,3021.934
29/04/1991 0:00,3016,3010.101
30/04/1991 0:00,3010,2987.507
1/05/1991 0:00,3005,2973.263
2/05/1991 0:00,3000,2956.793
3/05/1991 0:00,2996,2939.739
4/05/1991 0:00,2991,2930.439
5/05/1991 0:00,2986,2931.482
6/05/1991 0:00,2982,2929.794
7/05/1991 0:00,2977,2903.241
8/05/1991 0:00,2973,2883.122
9/05/1991 0:00,2968,2851.249
10/05/1991 0:00,2963,2820.798
11/05/1991 0:00,2959,2794.378
12/05/1991 0:00,2954,2774.044
13/05/1991 0:00,2949,2761.4
14/05/1991 0:00,2944,2739.719
15/05/1991 0:00,2939,2707.236
16/05/1991 0:00,2933,2681.624
17/05/1991 0:00,2928,2695.887
18/05/1991 0:00,2923,2686.402
19/05/1991 0:00,2917,2673.126
20/05/1991 0:00,2911,2663.717
21/05/1991 0:00,2905,2633.237
22/05/1991 0:00,2899,2605.169
23/05/1991 0:00,2893,2567.949
24/05/1991 0:00,2887,2536.261
25/05/1991 0:00,2881,2497.834
26/05/1991 0:00,2875,2472.667
27/05/1991 0:00,2868,2448.467
28/05/1991 0:00,2861,2414.269
29/05/1991 0:00,2855,2386.348
30/05/1991 0:00,2848,2351.809
31/05/1991 0:00,2841,2323.755
1/06/1991 0:00,2834,2294.536
2/06/1991 0:00,2827,2323.88
3/06/1991 0:00,2820,2312.907
4/06/1991 0:00,2813,2287.913
5/06/1991 0:00,2806,2290.162
6/06/1991 0:00,2798,2294.416
7/06/1991 0:00,2791,2280.385
8/06/1991 0:00,2784,2254.847
9/06/1991 0:00,2776,2232.294
10/06/1991 0:00,2769,2205.239
11/06/1991 0:00,2761,2169.822
12/06/1991 0:00,2754,2137.512
13/06/1991 0:00,2746,2106.067
14/06/1991 0:00,2738,2072.839
15/06/1991 0:00,2731,2042.694
16/06/1991 0:00,2723,2018.69
17/06/1991 0:00,2715,2002.411
18/06/1991 0:00,2707,1979.696
19/06/1991 0:00,2698,1965.979
20/06/1991 0:00,2690,1943.178
21/06/1991 0:00,2682,1911.443
22/06/1991 0:00,2673,1878.027
23/06/1991 0:00,2664,1850.446
24/06/1991 0:00,2655,1840.254
25/06/1991 0:00,2647,1822.688
26/06/1991 0:00,2637,1800.234
27/06/1991 0:00,2628,1767.19
28/06/1991 0:00,2619,1738.146
29/06/1991 0:00,2610,1703.982
30/06/1991 0:00,2600,1679.02
1/07/1991 0:00,2591,1656.259
2/07/1991 0:00,2582,1627.078
3/07/1991 0:00,2573,1593.925
4/07/1991 0:00,2563,1559.313
5/07/1991 0:00,2554,1523.974
6/07/1991 0:00,2546,1486.033
7/07/1991 0:00,2537,1451.646
8/07/1991 0:00,2528,1424.612
9/07/1991 0:00,2520,1397.799
10/07/1991 0:00,2512,1372.452
11/07/1991 0:00,2504,1339.808
12/07/1991 0:00,2496,1304.676
13/07/1991 0:00,2489,1262.765
14/07/1991 0:00,2481,1232.582
15/07/1991 0:00,2474,1205.606
16/07/1991 0:00,2467,1168.565
17/07/1991 0:00,2461,1129.28
18/07/1991 0:00,2454,1098.314
19/07/1991 0:00,2448,1081.311
20/07/1991 0:00,2443,1064.971
21/07/1991 0:00,2437,1057.173
22/07/1991 0:00,2432,1052.951
23/07/1991 0:00,2426,1049.97
24/07/1991 0:00,2421,1058.907
25/07/1991 0:00,2416,1059.244
26/07/1991 0:00,2411,1058.95
27/07/1991 0:00,2406,1049.651
28/07/1991 0:00,2401,1037.274
29/07/1991 0:00,2396,1027.084
30/07/1991 0:00,2392,1010.708
31/07/1991 0:00,2387,1021.487
1/08/1991 0:00,2382,1044.824
2/08/1991 0:00,2377,1055.053
3/08/1991 0:00,2371,1049.648
4/08/1991 0:00,2366,1039.952
5/08/1991 0:00,2360,1027.633
6/08/1991 0:00,2354,1009.643
7/08/1991 0:00,2348,1040.612
8/08/1991 0:00,2341,1143.234
9/08/1991 0:00,2335,1265.484
10/08/1991 0:00,2329,1484.239
11/08/1991 0:00,2322,1567.594
12/08/1991 0:00,2316,1600.841
13/08/1991 0:00,2310,1645.401
14/08/1991 0:00,2304,1668.044
15/08/1991 0:00,2298,1770.681
16/08/1991 0:00,2292,1885.415
17/08/1991 0:00,2287,2104.981
18/08/1991 0:00,2282,2252.515
19/08/1991 0:00,2277,2287.346
20/08/1991 0:00,2273,2288.85
21/08/1991 0:00,2270,2271.046
22/08/1991 0:00,2267,2248.463
23/08/1991 0:00,2264,2233.992
24/08/1991 0:00,2262,2224.06
25/08/1991 0:00,2261,2205.894
26/08/1991 0:00,2260,2203.28
27/08/1991 0:00,2259,2191.101
28/08/1991 0:00,2259,2169.715
29/08/1991 0:00,2259,2145.819
30/08/1991 0:00,2259,2121.213
31/08/1991 0:00,2260,2123.397
1/09/1991 0:00,2261,2118.041
2/09/1991 0:00,2262,2110.873
3/09/1991 0:00,2263,2111.754
4/09/1991 0:00,2264,2098.533
5/09/1991 0:00,2265,2078.368
6/09/1991 0:00,2266,2055.937
7/09/1991 0:00,2267,2034.666
8/09/1991 0:00,2268,2018.393
9/09/1991 0:00,2269,2002.065
10/09/1991 0:00,2271,1971.327
11/09/1991 0:00,2273,1951.285
12/09/1991 0:00,2275,1965.293
13/09/1991 0:00,2277,2138.868
14/09/1991 0:00,2279,2269.591
15/09/1991 0:00,2282,2308.426
16/09/1991 0:00,2285,2324.206
17/09/1991 0:00,2288,2327.688
18/09/1991 0:00,2292,2330.62
19/09/1991 0:00,2296,2330.045
20/09/1991 0:00,2300,2326.423
21/09/1991 0:00,2305,2326.271
22/09/1991 0:00,2311,2339.353
23/09/1991 0:00,2316,2334.121
24/09/1991 0:00,2322,2326.136
25/09/1991 0:00,2328,2312.027
26/09/1991 0:00,2334,2293.76
27/09/1991 0:00,2340,2286.727
28/09/1991 0:00,2347,2271.349
29/09/1991 0:00,2353,2258.513
30/09/1991 0:00,2359,2241.905
1/10/1991 0:00,2365,2220.714
2/10/1991 0:00,2372,2202.471
3/10/1991 0:00,2378,2179.746
4/10/1991 0:00,2385,2155.887
5/10/1991 0:00,2391,2132.165
6/10/1991 0:00,2397,2110.504
7/10/1991 0:00,2403,2086.738
8/10/1991 0:00,2409,2074.672
9/10/1991 0:00,2415,2064.022
10/10/1991 0:00,2421,2079.437
11/10/1991 0:00,2427,2077.405
12/10/1991 0:00,2433,2061.712
13/10/1991 0:00,2439,2052.067
14/10/1991 0:00,2445,2055.862
15/10/1991 0:00,2451,2043.203
16/10/1991 0:00,2457,2044.369
17/10/1991 0:00,2463,2123.088
18/10/1991 0:00,2469,2302.643
19/10/1991 0:00,2475,2391.419
20/10/1991 0:00,2481,2413.194
21/10/1991 0:00,2487,2410.35
22/10/1991 0:00,2493,2395.879
23/10/1991 0:00,2499,2375.814
24/10/1991 0:00,2506,2354.519
25/10/1991 0:00,2512,2328.173
26/10/1991 0:00,2519,2299.783
27/10/1991 0:00,2525,2276.34
28/10/1991 0:00,2532,2258.771
29/10/1991 0:00,2539,2279.578
30/10/1991 0:00,2546,2299.969
31/10/1991 0:00,2553,2304.799
1/11/1991 0:00,2560,2297.836
2/11/1991 0:00,2567,2285.698
3/11/1991 0:00,2574,2281.119
4/11/1991 0:00,2581,2272.768
5/11/1991 0:00,2589,2278.237
6/11/1991 0:00,2596,2279.219
7/11/1991 0:00,2603,2263.196
8/11/1991 0:00,2611,2250.322
9/11/1991 0:00,2618,2235.087
10/11/1991 0:00,2625,2234.083
11/11/1991 0:00,2632,2220.623
12/11/1991 0:00,2639,2202.466
13/11/1991 0:00,2646,2198.296
14/11/1991 0:00,2653,2197.786
15/11/1991 0:00,2660,2182.228
16/11/1991 0:00,2668,2166.524
17/11/1991 0:00,2675,2150.749
18/11/1991 0:00,2682,2126.617
19/11/1991 0:00,2690,2107.191
20/11/1991 0:00,2698,2079.352
21/11/1991 0:00,2706,2076.317
22/11/1991 0:00,2714,2066.506
23/11/1991 0:00,2723,2058.905
24/11/1991 0:00,2732,2064.858
25/11/1991 0:00,2741,2051.325
26/11/1991 0:00,2750,2026.666
27/11/1991 0:00,2760,1999.885
28/11/1991 0:00,2770,1979.228
29/11/1991 0:00,2781,1966.525
30/11/1991 0:00,2792,1948.428
1/12/1991 0:00,2803,1933.122
2/12/1991 0:00,2814,1923.543
3/12/1991 0:00,2826,1908.82
4/12/1991 0:00,2837,1888.039
5/12/1991 0:00,2849,1865.794
6/12/1991 0:00,2861,1850.364
7/12/1991 0:00,2874,1839.853
8/12/1991 0:00,2886,1829.976
9/12/1991 0:00,2899,1818.852
10/12/1991 0:00,2912,1806.077
11/12/1991 0:00,2925,1794.154
12/12/1991 0:00,2938,1787.123
13/12/1991 0:00,2950,1786.126
14/12/1991 0:00,2963,1773.054
15/12/1991 0:00,2976,1756.13
16/12/1991 0:00,2989,1736.32
17/12/1991 0:00,3002,1721.864
18/12/1991 0:00,3014,1703.132
19/12/1991 0:00,3025,1684.573
20/12/1991 0:00,3036,1663.816
21/12/1991 0:00,3046,1653.76
22/12/1991 0:00,3057,1665.532
23/12/1991 0:00,3066,1677.796
24/12/1991 0:00,3076,1684.218
25/12/1991 0:00,3085,1682.08
26/12/1991 0:00,3094,1682.133
27/12/1991 0:00,3103,1695.144
28/12/1991 0:00,3111,1712.069
29/12/1991 0:00,3119,1727.74
30/12/1991 0:00,3127,1777.291
31/12/1991 0:00,3135,1810.423
1/01/1992 0:00,3142,1865.076
2/01/1992 0:00,3149,1896.812
3/01/1992 0:00,3156,1912.255
4/01/1992 0:00,3163,1915.232
5/01/1992 0:00,3170,1918.264
6/01/1992 0:00,3176,1915.847
7/01/1992 0:00,3183,1913.196
8/01/1992 0:00,3189,1934.642
9/01/1992 0:00,3196,1990.168
10/01/1992 0:00,3202,2019.171
11/01/1992 0:00,3208,2039.598
12/01/1992 0:00,3214,2047.83
13/01/1992 0:00,3220,2060.093
14/01/1992 0:00,3225,2118.172
15/01/1992 0:00,3230,2173.66
16/01/1992 0:00,3235,2202.314
17/01/1992 0:00,3239,2207.142
18/01/1992 0:00,3243,2216.263
19/01/1992 0:00,3247,2270.214
20/01/1992 0:00,3250,2282.277
21/01/1992 0:00,3253,2276.832
22/01/1992 0:00,3256,2270.485
23/01/1992 0:00,3258,2251.198
24/01/1992 0:00,3259,2248.856
25/01/1992 0:00,3260,2230.53
26/01/1992 0:00,3261,2221.953
27/01/1992 0:00,3261,2220.374
28/01/1992 0:00,3262,2210.783
29/01/1992 0:00,3262,2192.81
30/01/1992 0:00,3262,2193.887
31/01/1992 0:00,3262,2180.524
1/02/1992 0:00,3261,2158.707
2/02/1992 0:00,3261,2207.963
3/02/1992 0:00,3261,2211.654
4/02/1992 0:00,3260,2198.503
5/02/1992 0:00,3260,2228.149
6/02/1992 0:00,3259,2231.642
7/02/1992 0:00,3259,2226.233
8/02/1992 0:00,3258,2212.627
9/02/1992 0:00,3257,2195.163
10/02/1992 0:00,3257,2222.493
11/02/1992 0:00,3256,2207.61
12/02/1992 0:00,3256,2194.288
13/02/1992 0:00,3255,2175.291
14/02/1992 0:00,3255,2157.978
15/02/1992 0:00,3254,2171.218
16/02/1992 0:00,3253,2260.908
17/02/1992 0:00,3252,2314.531
18/02/1992 0:00,3252,2324.612
