Trading Date,Mean Inflow,Daily Inflow
23/02/2000 0:00,71,44.143
24/02/2000 0:00,71,42.897
25/02/2000 0:00,71,44.13
26/02/2000 0:00,70,38.598
27/02/2000 0:00,70,36.894
28/02/2000 0:00,70,41.43
29/02/2000 0:00,69,40.158
1/03/2000 0:00,69,36.847
2/03/2000 0:00,69,34.54
3/03/2000 0:00,68,34.101
4/03/2000 0:00,68,33.894
5/03/2000 0:00,68,33.959
6/03/2000 0:00,68,33.924
7/03/2000 0:00,68,36.636
8/03/2000 0:00,68,40.763
9/03/2000 0:00,68,37.827
10/03/2000 0:00,68,35.044
11/03/2000 0:00,68,32.752
12/03/2000 0:00,68,33.328
13/03/2000 0:00,68,35.28
14/03/2000 0:00,68,70.166
15/03/2000 0:00,68,70.509
16/03/2000 0:00,68,52.213
17/03/2000 0:00,68,41.148
18/03/2000 0:00,68,35.581
19/03/2000 0:00,68,34.833
20/03/2000 0:00,68,41.304
21/03/2000 0:00,67,35.471
22/03/2000 0:00,67,79.337
23/03/2000 0:00,67,66.191
24/03/2000 0:00,67,49.924
25/03/2000 0:00,67,43.101
26/03/2000 0:00,66,40.756
27/03/2000 0:00,66,40.715
28/03/2000 0:00,66,36.289
29/03/2000 0:00,66,30.886
30/03/2000 0:00,66,30.821
31/03/2000 0:00,66,30.917
1/04/2000 0:00,66,31.56
2/04/2000 0:00,66,43.518
3/04/2000 0:00,66,55.014
4/04/2000 0:00,66,44.129
5/04/2000 0:00,66,59.477
6/04/2000 0:00,66,76.894
7/04/2000 0:00,66,67.607
8/04/2000 0:00,66,115.14
9/04/2000 0:00,66,111.277
10/04/2000 0:00,66,87.265
11/04/2000 0:00,66,100.291
12/04/2000 0:00,66,65.887
13/04/2000 0:00,65,55.172
14/04/2000 0:00,65,44.236
15/04/2000 0:00,65,38.907
16/04/2000 0:00,65,36.37
17/04/2000 0:00,65,33.888
18/04/2000 0:00,65,44.983
19/04/2000 0:00,65,121.8
20/04/2000 0:00,64,88.584
21/04/2000 0:00,64,87.019
22/04/2000 0:00,64,75.775
23/04/2000 0:00,64,62.996
24/04/2000 0:00,64,67.712
25/04/2000 0:00,64,58.898
26/04/2000 0:00,64,53.248
27/04/2000 0:00,65,49.946
28/04/2000 0:00,65,43.628
29/04/2000 0:00,65,40.415
30/04/2000 0:00,65,36.923
1/05/2000 0:00,65,36.388
2/05/2000 0:00,65,33.878
3/05/2000 0:00,65,54.338
4/05/2000 0:00,65,48.204
5/05/2000 0:00,65,39.75
6/05/2000 0:00,65,51.201
7/05/2000 0:00,65,63.575
8/05/2000 0:00,65,102.976
9/05/2000 0:00,65,104.023
10/05/2000 0:00,65,63.905
11/05/2000 0:00,64,61.348
12/05/2000 0:00,64,54.961
13/05/2000 0:00,64,49.4
14/05/2000 0:00,64,50.874
15/05/2000 0:00,63,61.427
16/05/2000 0:00,63,63.628
17/05/2000 0:00,63,63.822
18/05/2000 0:00,63,52.52
19/05/2000 0:00,63,66.663
20/05/2000 0:00,62,76.564
21/05/2000 0:00,62,92.254
22/05/2000 0:00,62,141.935
23/05/2000 0:00,62,97.346
24/05/2000 0:00,61,97.195
25/05/2000 0:00,61,70.925
26/05/2000 0:00,61,56.373
27/05/2000 0:00,61,50.457
28/05/2000 0:00,60,48.314
29/05/2000 0:00,60,46.204
30/05/2000 0:00,60,91.372
31/05/2000 0:00,60,139.639
1/06/2000 0:00,60,160.891
2/06/2000 0:00,59,189.227
3/06/2000 0:00,59,147.79
4/06/2000 0:00,59,123.26
5/06/2000 0:00,59,120.085
6/06/2000 0:00,59,88.573
7/06/2000 0:00,59,67.979
8/06/2000 0:00,59,63.941
9/06/2000 0:00,59,59.648
10/06/2000 0:00,59,60.877
11/06/2000 0:00,58,105.419
12/06/2000 0:00,58,102.076
13/06/2000 0:00,58,78.039
14/06/2000 0:00,58,62.86
15/06/2000 0:00,58,51.549
16/06/2000 0:00,58,50.708
17/06/2000 0:00,57,54.191
18/06/2000 0:00,57,77.308
19/06/2000 0:00,57,128.197
20/06/2000 0:00,57,92.294
21/06/2000 0:00,57,61
22/06/2000 0:00,56,54.241
23/06/2000 0:00,56,54.504
24/06/2000 0:00,56,88.528
25/06/2000 0:00,56,177.874
26/06/2000 0:00,56,284.016
27/06/2000 0:00,55,216.279
28/06/2000 0:00,55,120.894
29/06/2000 0:00,55,88.571
30/06/2000 0:00,55,94.314
1/07/2000 0:00,55,110.169
2/07/2000 0:00,55,82.228
3/07/2000 0:00,55,66.602
4/07/2000 0:00,55,60.645
5/07/2000 0:00,56,61.74
6/07/2000 0:00,56,62.188
7/07/2000 0:00,56,54.839
8/07/2000 0:00,56,49.513
9/07/2000 0:00,56,45.197
10/07/2000 0:00,56,41.175
11/07/2000 0:00,57,41.129
12/07/2000 0:00,57,50.411
13/07/2000 0:00,57,64.298
14/07/2000 0:00,57,52.391
15/07/2000 0:00,58,41.628
16/07/2000 0:00,58,37.993
17/07/2000 0:00,58,35.694
18/07/2000 0:00,59,34.61
19/07/2000 0:00,59,35.393
20/07/2000 0:00,59,35.528
21/07/2000 0:00,59,44.415
22/07/2000 0:00,59,88.129
23/07/2000 0:00,60,92.909
24/07/2000 0:00,60,63.125
25/07/2000 0:00,60,52.661
26/07/2000 0:00,60,55.56
27/07/2000 0:00,60,71.847
28/07/2000 0:00,60,182.661
29/07/2000 0:00,60,179.812
30/07/2000 0:00,60,114.076
31/07/2000 0:00,59,85.421
1/08/2000 0:00,59,72.66
2/08/2000 0:00,59,63.162
3/08/2000 0:00,59,56.352
4/08/2000 0:00,58,50.302
5/08/2000 0:00,58,50.357
6/08/2000 0:00,58,48.823
7/08/2000 0:00,58,44.556
8/08/2000 0:00,58,42.925
9/08/2000 0:00,58,42.587
10/08/2000 0:00,58,50.804
11/08/2000 0:00,58,77.49
12/08/2000 0:00,58,96.775
13/08/2000 0:00,59,76.439
14/08/2000 0:00,59,54.141
15/08/2000 0:00,59,44.014
16/08/2000 0:00,60,43.582
17/08/2000 0:00,61,45.046
18/08/2000 0:00,61,58.171
19/08/2000 0:00,62,83.668
20/08/2000 0:00,63,86.092
21/08/2000 0:00,63,66.154
22/08/2000 0:00,64,50.935
23/08/2000 0:00,65,47.608
24/08/2000 0:00,65,43.912
25/08/2000 0:00,66,39.713
26/08/2000 0:00,66,38.82
27/08/2000 0:00,67,46.053
28/08/2000 0:00,67,62.245
29/08/2000 0:00,68,45.291
30/08/2000 0:00,68,40.314
31/08/2000 0:00,68,38.122
1/09/2000 0:00,69,46.33
2/09/2000 0:00,69,49.749
3/09/2000 0:00,69,46.511
4/09/2000 0:00,69,43.721
5/09/2000 0:00,70,45.076
6/09/2000 0:00,70,44.297
7/09/2000 0:00,70,51.332
8/09/2000 0:00,71,86.306
9/09/2000 0:00,71,113.715
10/09/2000 0:00,71,119.59
11/09/2000 0:00,72,121.535
12/09/2000 0:00,72,92.407
13/09/2000 0:00,73,74.463
14/09/2000 0:00,73,64.319
15/09/2000 0:00,74,60.2
16/09/2000 0:00,75,55.552
17/09/2000 0:00,75,50.029
18/09/2000 0:00,76,49.457
19/09/2000 0:00,76,70.253
20/09/2000 0:00,77,122.059
21/09/2000 0:00,77,147.025
22/09/2000 0:00,78,124.594
23/09/2000 0:00,78,87.457
24/09/2000 0:00,79,80.701
25/09/2000 0:00,79,70.413
26/09/2000 0:00,79,60.961
27/09/2000 0:00,79,73.92
28/09/2000 0:00,79,54.602
29/09/2000 0:00,80,48.906
30/09/2000 0:00,80,56.277
1/10/2000 0:00,80,83.667
2/10/2000 0:00,80,109.553
3/10/2000 0:00,80,150.294
4/10/2000 0:00,80,187
5/10/2000 0:00,80,159.753
6/10/2000 0:00,80,149.413
7/10/2000 0:00,80,216.832
8/10/2000 0:00,80,168.097
9/10/2000 0:00,80,118.819
10/10/2000 0:00,81,138.249
11/10/2000 0:00,81,110.466
12/10/2000 0:00,81,95.483
13/10/2000 0:00,81,110.619
14/10/2000 0:00,81,95.943
15/10/2000 0:00,81,80.131
16/10/2000 0:00,81,105.119
17/10/2000 0:00,82,165.549
18/10/2000 0:00,82,116.422
19/10/2000 0:00,82,88.946
20/10/2000 0:00,82,77.9
21/10/2000 0:00,82,69.391
22/10/2000 0:00,82,60.829
23/10/2000 0:00,82,60.511
24/10/2000 0:00,82,62.3
25/10/2000 0:00,83,66.375
26/10/2000 0:00,83,66.058
27/10/2000 0:00,83,65.164
28/10/2000 0:00,83,67.977
29/10/2000 0:00,83,68.849
30/10/2000 0:00,83,78.947
31/10/2000 0:00,83,92.866
1/11/2000 0:00,83,83.773
2/11/2000 0:00,83,67.122
3/11/2000 0:00,83,58.61
4/11/2000 0:00,83,55.725
5/11/2000 0:00,83,52.012
6/11/2000 0:00,83,59.118
7/11/2000 0:00,83,66.045
8/11/2000 0:00,83,61.281
9/11/2000 0:00,83,57.244
10/11/2000 0:00,83,57.059
11/11/2000 0:00,83,49.74
12/11/2000 0:00,83,47.866
13/11/2000 0:00,83,45.724
14/11/2000 0:00,83,47.872
15/11/2000 0:00,83,49.183
16/11/2000 0:00,83,46.272
17/11/2000 0:00,83,43.068
18/11/2000 0:00,83,40.586
19/11/2000 0:00,83,39.116
20/11/2000 0:00,84,38.385
21/11/2000 0:00,84,41.307
22/11/2000 0:00,84,43.142
23/11/2000 0:00,84,43.201
24/11/2000 0:00,85,45.853
25/11/2000 0:00,85,61.24
26/11/2000 0:00,85,68.669
27/11/2000 0:00,86,60.027
28/11/2000 0:00,86,51.31
29/11/2000 0:00,86,53.24
30/11/2000 0:00,86,63.24
1/12/2000 0:00,86,63.681
2/12/2000 0:00,87,59.052
3/12/2000 0:00,87,100.843
4/12/2000 0:00,87,141.513
5/12/2000 0:00,87,84.872
6/12/2000 0:00,87,76.789
7/12/2000 0:00,87,73.679
8/12/2000 0:00,87,74.075
9/12/2000 0:00,87,66.911
10/12/2000 0:00,87,63.364
11/12/2000 0:00,87,65.216
12/12/2000 0:00,87,57.595
13/12/2000 0:00,87,71.173
14/12/2000 0:00,87,71.247
15/12/2000 0:00,87,88.673
16/12/2000 0:00,87,82.675
17/12/2000 0:00,87,74.637
18/12/2000 0:00,86,68.402
19/12/2000 0:00,86,64.584
20/12/2000 0:00,86,66.423
21/12/2000 0:00,86,80.827
22/12/2000 0:00,86,78.05
23/12/2000 0:00,85,58.927
24/12/2000 0:00,85,78.099
25/12/2000 0:00,85,115.054
26/12/2000 0:00,85,214.787
27/12/2000 0:00,84,167.204
28/12/2000 0:00,84,230.675
29/12/2000 0:00,84,320.718
30/12/2000 0:00,84,225.346
31/12/2000 0:00,84,205.352
1/01/2001 0:00,83,153.078
2/01/2001 0:00,83,113.471
3/01/2001 0:00,83,89.004
4/01/2001 0:00,83,78.806
5/01/2001 0:00,83,74.276
6/01/2001 0:00,83,68.806
7/01/2001 0:00,83,63.58
8/01/2001 0:00,82,63.283
9/01/2001 0:00,82,72.361
10/01/2001 0:00,82,70.554
11/01/2001 0:00,82,75.338
12/01/2001 0:00,81,71.961
13/01/2001 0:00,81,69.956
14/01/2001 0:00,80,62.021
15/01/2001 0:00,80,52.276
16/01/2001 0:00,80,56.772
17/01/2001 0:00,79,88.212
18/01/2001 0:00,79,81.314
19/01/2001 0:00,78,57.882
20/01/2001 0:00,77,52.018
21/01/2001 0:00,77,51.543
22/01/2001 0:00,76,51.096
23/01/2001 0:00,76,51.135
24/01/2001 0:00,75,48.148
25/01/2001 0:00,75,60.431
26/01/2001 0:00,75,55.329
27/01/2001 0:00,75,63.133
28/01/2001 0:00,74,57.921
29/01/2001 0:00,74,50.596
30/01/2001 0:00,74,48.639
31/01/2001 0:00,74,45.769
1/02/2001 0:00,74,50.159
2/02/2001 0:00,74,49.583
3/02/2001 0:00,73,47.318
4/02/2001 0:00,73,45.575
5/02/2001 0:00,73,51.397
6/02/2001 0:00,73,67.022
7/02/2001 0:00,73,58.838
8/02/2001 0:00,73,49.032
9/02/2001 0:00,73,49.557
10/02/2001 0:00,73,49.559
11/02/2001 0:00,73,48.307
12/02/2001 0:00,73,44.412
13/02/2001 0:00,73,64.944
14/02/2001 0:00,72,68.602
15/02/2001 0:00,72,60.683
16/02/2001 0:00,72,61.843
17/02/2001 0:00,72,93.202
18/02/2001 0:00,72,81.07
19/02/2001 0:00,72,77.459
20/02/2001 0:00,72,55.446
21/02/2001 0:00,71,43.96
22/02/2001 0:00,71,39.593
23/02/2001 0:00,71,39.643
24/02/2001 0:00,71,55.621
25/02/2001 0:00,70,61.045
26/02/2001 0:00,70,47.166
27/02/2001 0:00,70,45.247
28/02/2001 0:00,69,43.412
1/03/2001 0:00,69,41.46
2/03/2001 0:00,69,57.809
3/03/2001 0:00,68,72.012
4/03/2001 0:00,68,61.038
5/03/2001 0:00,68,58.411
6/03/2001 0:00,68,48.966
7/03/2001 0:00,68,41.67
8/03/2001 0:00,68,36.068
9/03/2001 0:00,68,33.285
10/03/2001 0:00,68,38.072
11/03/2001 0:00,68,39.358
12/03/2001 0:00,68,34.229
13/03/2001 0:00,68,31.963
14/03/2001 0:00,68,67.623
15/03/2001 0:00,68,91.203
16/03/2001 0:00,68,54.781
17/03/2001 0:00,68,44.352
18/03/2001 0:00,68,39.771
19/03/2001 0:00,68,35.973
20/03/2001 0:00,68,32.705
21/03/2001 0:00,67,30.515
22/03/2001 0:00,67,28.902
23/03/2001 0:00,67,29.409
24/03/2001 0:00,67,31.48
25/03/2001 0:00,67,32.782
26/03/2001 0:00,66,42.176
27/03/2001 0:00,66,52.46
28/03/2001 0:00,66,124.568
29/03/2001 0:00,66,155.725
30/03/2001 0:00,66,133.242
31/03/2001 0:00,66,77.421
1/04/2001 0:00,66,56.468
2/04/2001 0:00,66,47.055
3/04/2001 0:00,66,43.436
4/04/2001 0:00,66,60.999
5/04/2001 0:00,66,46.663
6/04/2001 0:00,66,57.64
7/04/2001 0:00,66,49.582
8/04/2001 0:00,66,36.212
9/04/2001 0:00,66,31.864
10/04/2001 0:00,66,37.786
11/04/2001 0:00,66,71.49
12/04/2001 0:00,66,61.77
13/04/2001 0:00,65,46.007
14/04/2001 0:00,65,68.451
15/04/2001 0:00,65,60.103
16/04/2001 0:00,65,48.498
17/04/2001 0:00,65,40.549
18/04/2001 0:00,65,36.103
19/04/2001 0:00,65,32.852
20/04/2001 0:00,64,30.36
21/04/2001 0:00,64,40.265
22/04/2001 0:00,64,51.719
23/04/2001 0:00,64,42.415
24/04/2001 0:00,64,35.33
25/04/2001 0:00,64,30.565
26/04/2001 0:00,64,27.698
27/04/2001 0:00,65,25.723
28/04/2001 0:00,65,27.643
29/04/2001 0:00,65,27.986
30/04/2001 0:00,65,27.314
1/05/2001 0:00,65,26.853
2/05/2001 0:00,65,29.155
3/05/2001 0:00,65,33.455
4/05/2001 0:00,65,65.992
5/05/2001 0:00,65,46.057
6/05/2001 0:00,65,61.734
7/05/2001 0:00,65,65.756
8/05/2001 0:00,65,39.306
9/05/2001 0:00,65,37.815
10/05/2001 0:00,65,37.995
11/05/2001 0:00,64,34.796
12/05/2001 0:00,64,37.919
13/05/2001 0:00,64,49.198
14/05/2001 0:00,64,72.096
15/05/2001 0:00,63,61.023
16/05/2001 0:00,63,46.525
17/05/2001 0:00,63,39.321
18/05/2001 0:00,63,38.126
19/05/2001 0:00,63,47.74
20/05/2001 0:00,62,64.133
21/05/2001 0:00,62,64.535
22/05/2001 0:00,62,55.012
23/05/2001 0:00,62,43.444
24/05/2001 0:00,61,42.113
25/05/2001 0:00,61,60.073
26/05/2001 0:00,61,84.301
27/05/2001 0:00,61,80.49
28/05/2001 0:00,60,62.448
29/05/2001 0:00,60,49.111
30/05/2001 0:00,60,43.987
31/05/2001 0:00,60,47.756
1/06/2001 0:00,60,45.734
2/06/2001 0:00,59,39.151
3/06/2001 0:00,59,36.346
4/06/2001 0:00,59,33.997
5/06/2001 0:00,59,32.148
6/06/2001 0:00,59,32.615
7/06/2001 0:00,59,33.625
8/06/2001 0:00,59,39.444
9/06/2001 0:00,59,41.494
10/06/2001 0:00,59,102.34
11/06/2001 0:00,58,109.398
12/06/2001 0:00,58,62.728
13/06/2001 0:00,58,46.808
14/06/2001 0:00,58,45.354
15/06/2001 0:00,58,85.457
16/06/2001 0:00,58,129.1
17/06/2001 0:00,57,108.798
18/06/2001 0:00,57,85.347
19/06/2001 0:00,57,71.532
20/06/2001 0:00,57,62.308
21/06/2001 0:00,57,55.343
22/06/2001 0:00,56,53.55
23/06/2001 0:00,56,88.974
24/06/2001 0:00,56,86.84
25/06/2001 0:00,56,72.015
26/06/2001 0:00,56,60.996
27/06/2001 0:00,55,68.446
28/06/2001 0:00,55,107.545
29/06/2001 0:00,55,79.805
30/06/2001 0:00,55,62.245
1/07/2001 0:00,55,50.535
2/07/2001 0:00,55,43.404
3/07/2001 0:00,55,39.112
4/07/2001 0:00,55,34.035
5/07/2001 0:00,56,33.603
6/07/2001 0:00,56,33.533
7/07/2001 0:00,56,34.196
8/07/2001 0:00,56,34.571
9/07/2001 0:00,56,33.017
10/07/2001 0:00,56,32.257
11/07/2001 0:00,57,30.281
12/07/2001 0:00,57,31.365
13/07/2001 0:00,57,31.985
14/07/2001 0:00,57,30.189
15/07/2001 0:00,58,29.864
16/07/2001 0:00,58,30.454
17/07/2001 0:00,58,36.239
18/07/2001 0:00,59,46.717
19/07/2001 0:00,59,43.335
20/07/2001 0:00,59,43.048
21/07/2001 0:00,59,39.344
22/07/2001 0:00,59,36.058
23/07/2001 0:00,60,35.415
24/07/2001 0:00,60,38.268
25/07/2001 0:00,60,35.732
26/07/2001 0:00,60,31.951
27/07/2001 0:00,60,31.571
28/07/2001 0:00,60,33.046
29/07/2001 0:00,60,52.727
30/07/2001 0:00,60,86.269
31/07/2001 0:00,59,62.564
1/08/2001 0:00,59,48.053
2/08/2001 0:00,59,40.516
3/08/2001 0:00,59,66.95
4/08/2001 0:00,58,62.106
5/08/2001 0:00,58,43.596
6/08/2001 0:00,58,41.654
7/08/2001 0:00,58,39.268
8/08/2001 0:00,58,36.267
9/08/2001 0:00,58,54.454
10/08/2001 0:00,58,59.596
11/08/2001 0:00,58,56.009
12/08/2001 0:00,58,52.811
13/08/2001 0:00,59,46.616
14/08/2001 0:00,59,44.868
15/08/2001 0:00,59,41.695
16/08/2001 0:00,60,38.163
17/08/2001 0:00,61,41.441
18/08/2001 0:00,61,41.73
19/08/2001 0:00,62,43.852
20/08/2001 0:00,63,46.09
21/08/2001 0:00,63,51.901
22/08/2001 0:00,64,62.152
23/08/2001 0:00,65,81.086
24/08/2001 0:00,65,68.405
25/08/2001 0:00,66,67.115
26/08/2001 0:00,66,69.753
27/08/2001 0:00,67,66.903
28/08/2001 0:00,67,59.187
29/08/2001 0:00,68,53.032
30/08/2001 0:00,68,46.978
31/08/2001 0:00,68,43.027
1/09/2001 0:00,69,40.696
2/09/2001 0:00,69,39.652
3/09/2001 0:00,69,39.542
4/09/2001 0:00,69,35.273
5/09/2001 0:00,70,33.916
6/09/2001 0:00,70,44.298
7/09/2001 0:00,70,44.39
8/09/2001 0:00,71,41.824
9/09/2001 0:00,71,44.741
10/09/2001 0:00,71,41.098
11/09/2001 0:00,72,37.452
12/09/2001 0:00,72,37.011
13/09/2001 0:00,73,37.342
14/09/2001 0:00,73,36.273
15/09/2001 0:00,74,34.708
16/09/2001 0:00,75,38.939
17/09/2001 0:00,75,53.403
18/09/2001 0:00,76,55.538
19/09/2001 0:00,76,64.829
20/09/2001 0:00,77,48.596
21/09/2001 0:00,77,43.773
22/09/2001 0:00,78,59.063
23/09/2001 0:00,78,55.09
24/09/2001 0:00,79,42.948
25/09/2001 0:00,79,36.139
26/09/2001 0:00,79,37.483
27/09/2001 0:00,79,44.485
28/09/2001 0:00,79,70.398
29/09/2001 0:00,80,82.685
30/09/2001 0:00,80,54.532
1/10/2001 0:00,80,58.011
2/10/2001 0:00,80,57.915
3/10/2001 0:00,80,55.889
4/10/2001 0:00,80,56.217
5/10/2001 0:00,80,49.785
6/10/2001 0:00,80,44.749
7/10/2001 0:00,80,88.11
8/10/2001 0:00,80,95.839
9/10/2001 0:00,80,63.977
10/10/2001 0:00,81,53.682
11/10/2001 0:00,81,59.452
12/10/2001 0:00,81,58.478
13/10/2001 0:00,81,52.96
14/10/2001 0:00,81,45.177
15/10/2001 0:00,81,47.582
16/10/2001 0:00,81,54.42
17/10/2001 0:00,82,76.054
18/10/2001 0:00,82,60.111
19/10/2001 0:00,82,60.942
20/10/2001 0:00,82,77.199
21/10/2001 0:00,82,114.271
22/10/2001 0:00,82,88.098
23/10/2001 0:00,82,66.217
24/10/2001 0:00,82,60.569
25/10/2001 0:00,83,56.075
26/10/2001 0:00,83,53.679
27/10/2001 0:00,83,46.878
28/10/2001 0:00,83,46.325
29/10/2001 0:00,83,50.608
30/10/2001 0:00,83,65.832
31/10/2001 0:00,83,64.988
1/11/2001 0:00,83,75.131
2/11/2001 0:00,83,80.826
3/11/2001 0:00,83,81.876
4/11/2001 0:00,83,73.257
5/11/2001 0:00,83,78.037
6/11/2001 0:00,83,66.928
7/11/2001 0:00,83,59.306
8/11/2001 0:00,83,55.814
9/11/2001 0:00,83,58.851
10/11/2001 0:00,83,58.887
11/11/2001 0:00,83,56.285
12/11/2001 0:00,83,65.085
13/11/2001 0:00,83,54.898
14/11/2001 0:00,83,55.73
15/11/2001 0:00,83,88.922
16/11/2001 0:00,83,81.929
17/11/2001 0:00,83,74.625
18/11/2001 0:00,83,68.363
19/11/2001 0:00,83,79.323
20/11/2001 0:00,84,245.272
21/11/2001 0:00,84,167.723
22/11/2001 0:00,84,90.652
23/11/2001 0:00,84,88.103
24/11/2001 0:00,85,100.969
25/11/2001 0:00,85,93.3
26/11/2001 0:00,85,74.884
27/11/2001 0:00,86,63.435
28/11/2001 0:00,86,63.209
29/11/2001 0:00,86,109.894
30/11/2001 0:00,86,106.688
1/12/2001 0:00,86,86.089
2/12/2001 0:00,87,150.154
3/12/2001 0:00,87,180.852
4/12/2001 0:00,87,142.785
5/12/2001 0:00,87,151.126
6/12/2001 0:00,87,188.292
7/12/2001 0:00,87,255.342
8/12/2001 0:00,87,298.824
9/12/2001 0:00,87,219.59
10/12/2001 0:00,87,190.199
11/12/2001 0:00,87,182.03
12/12/2001 0:00,87,152.742
13/12/2001 0:00,87,173.952
14/12/2001 0:00,87,135.957
15/12/2001 0:00,87,103.788
16/12/2001 0:00,87,114.941
17/12/2001 0:00,87,111.985
18/12/2001 0:00,86,84.632
19/12/2001 0:00,86,89.226
20/12/2001 0:00,86,92.835
21/12/2001 0:00,86,77.942
22/12/2001 0:00,86,71.828
23/12/2001 0:00,85,72.552
24/12/2001 0:00,85,60.361
25/12/2001 0:00,85,63.274
26/12/2001 0:00,85,68.969
27/12/2001 0:00,84,66.085
28/12/2001 0:00,84,89.71
29/12/2001 0:00,84,91.543
30/12/2001 0:00,84,75.828
31/12/2001 0:00,84,61.798
1/01/2002 0:00,83,54.416
2/01/2002 0:00,83,78.882
3/01/2002 0:00,83,159.346
4/01/2002 0:00,83,238.299
5/01/2002 0:00,83,344.882
6/01/2002 0:00,83,199.372
7/01/2002 0:00,83,117.567
8/01/2002 0:00,82,88.405
9/01/2002 0:00,82,76.279
10/01/2002 0:00,82,86
11/01/2002 0:00,82,96.193
12/01/2002 0:00,81,86.497
13/01/2002 0:00,81,78.837
14/01/2002 0:00,80,87.84
15/01/2002 0:00,80,83.13
16/01/2002 0:00,80,81.446
17/01/2002 0:00,79,81.909
18/01/2002 0:00,79,74.161
19/01/2002 0:00,78,66.44
20/01/2002 0:00,77,69.978
21/01/2002 0:00,77,70.119
22/01/2002 0:00,76,67.597
23/01/2002 0:00,76,60.715
24/01/2002 0:00,75,56.749
25/01/2002 0:00,75,55.689
26/01/2002 0:00,75,49.876
27/01/2002 0:00,75,47.594
28/01/2002 0:00,74,47.772
29/01/2002 0:00,74,48.717
30/01/2002 0:00,74,51.195
31/01/2002 0:00,74,46.537
1/02/2002 0:00,74,46.559
2/02/2002 0:00,74,44.936
3/02/2002 0:00,73,41.811
4/02/2002 0:00,73,42.897
5/02/2002 0:00,73,41.839
6/02/2002 0:00,73,45.799
7/02/2002 0:00,73,48.157
8/02/2002 0:00,73,48.986
9/02/2002 0:00,73,47.055
10/02/2002 0:00,73,42.866
11/02/2002 0:00,73,40.163
12/02/2002 0:00,73,52.731
13/02/2002 0:00,73,86.963
14/02/2002 0:00,72,71.36
15/02/2002 0:00,72,59.659
16/02/2002 0:00,72,55.567
17/02/2002 0:00,72,52.466
18/02/2002 0:00,72,50.824
19/02/2002 0:00,72,45.152
20/02/2002 0:00,72,39.936
21/02/2002 0:00,71,36.98
22/02/2002 0:00,71,39.409
23/02/2002 0:00,71,42.764
24/02/2002 0:00,71,65.832
25/02/2002 0:00,70,65.517
26/02/2002 0:00,70,51.726
27/02/2002 0:00,70,43.03
28/02/2002 0:00,69,41.878
1/03/2002 0:00,69,75.697
2/03/2002 0:00,69,76.451
3/03/2002 0:00,68,84.183
4/03/2002 0:00,68,110.049
5/03/2002 0:00,68,80.53
6/03/2002 0:00,68,59.682
7/03/2002 0:00,68,49.498
8/03/2002 0:00,68,42.764
9/03/2002 0:00,68,37.446
10/03/2002 0:00,68,34.991
11/03/2002 0:00,68,34.854
12/03/2002 0:00,68,37.176
13/03/2002 0:00,68,40.021
14/03/2002 0:00,68,43.935
15/03/2002 0:00,68,46.678
16/03/2002 0:00,68,52.272
17/03/2002 0:00,68,68.01
18/03/2002 0:00,68,62.227
19/03/2002 0:00,68,57.87
20/03/2002 0:00,68,87.654
21/03/2002 0:00,67,76.897
22/03/2002 0:00,67,66.266
23/03/2002 0:00,67,96.872
24/03/2002 0:00,67,70.087
25/03/2002 0:00,67,51.821
26/03/2002 0:00,66,43.525
27/03/2002 0:00,66,40.607
28/03/2002 0:00,66,43.661
29/03/2002 0:00,66,58.466
30/03/2002 0:00,66,58.684
31/03/2002 0:00,66,75.299
1/04/2002 0:00,66,68.538
2/04/2002 0:00,66,53.455
3/04/2002 0:00,66,46.955
4/04/2002 0:00,66,42.135
5/04/2002 0:00,66,41.094
6/04/2002 0:00,66,52.031
7/04/2002 0:00,66,65.265
8/04/2002 0:00,66,54.891
9/04/2002 0:00,66,41.723
10/04/2002 0:00,66,38.354
11/04/2002 0:00,66,36.805
12/04/2002 0:00,66,34.415
13/04/2002 0:00,65,33.68
14/04/2002 0:00,65,34.484
15/04/2002 0:00,65,31.935
16/04/2002 0:00,65,29.928
17/04/2002 0:00,65,29.877
18/04/2002 0:00,65,29.102
19/04/2002 0:00,65,27.635
20/04/2002 0:00,64,27.256
21/04/2002 0:00,64,26.994
22/04/2002 0:00,64,27.397
23/04/2002 0:00,64,27.228
24/04/2002 0:00,64,26.834
25/04/2002 0:00,64,30.491
26/04/2002 0:00,64,60.317
27/04/2002 0:00,65,65.895
28/04/2002 0:00,65,103.87
29/04/2002 0:00,65,93.762
30/04/2002 0:00,65,74.543
1/05/2002 0:00,65,63.555
2/05/2002 0:00,65,65.579
3/05/2002 0:00,65,63.633
4/05/2002 0:00,65,62.189
5/05/2002 0:00,65,56.814
6/05/2002 0:00,65,46.272
7/05/2002 0:00,65,48.384
8/05/2002 0:00,65,54.101
9/05/2002 0:00,65,44.576
10/05/2002 0:00,65,43.768
11/05/2002 0:00,64,47.567
12/05/2002 0:00,64,55.714
13/05/2002 0:00,64,51.548
14/05/2002 0:00,64,41.382
15/05/2002 0:00,63,35.896
16/05/2002 0:00,63,34.356
17/05/2002 0:00,63,33.656
18/05/2002 0:00,63,31.951
19/05/2002 0:00,63,29.618
20/05/2002 0:00,62,29.13
21/05/2002 0:00,62,34.262
22/05/2002 0:00,62,37.24
23/05/2002 0:00,62,54.912
24/05/2002 0:00,61,63.886
