Trading Date,Mean Stored,Daily Stored
07Nov58,2591,2758.853
08Nov58,2600,2748.197
09Nov58,2610,2741.96
10Nov58,2620,2735.723
11Nov58,2630,2729.486
12Nov58,2640,2715.504
13Nov58,2650,2701.52
14Nov58,2660,2687.538
15Nov58,2670,2700.833
16Nov58,2679,2741.406
17Nov58,2689,2781.979
18Nov58,2698,2822.553
19Nov58,2707,2803.221
20Nov58,2716,2783.889
21Nov58,2725,2764.556
22Nov58,2735,2754.165
23Nov58,2744,2752.715
24Nov58,2753,2751.265
25Nov58,2763,2749.815
26Nov58,2773,2730.044
27Nov58,2783,2710.272
28Nov58,2794,2690.5
29Nov58,2804,2679.436
30Nov58,2816,2677.082
01Dec58,2827,2674.726
02Dec58,2838,2672.371
03Dec58,2850,2672.177
04Dec58,2863,2671.984
05Dec58,2875,2671.79
06Dec58,2888,2683.664
07Dec58,2901,2707.605
08Dec58,2915,2731.547
09Dec58,2928,2755.489
10Dec58,2942,2775.108
11Dec58,2956,2794.726
12Dec58,2971,2814.344
13Dec58,2986,2875.462
14Dec58,3001,2978.079
15Dec58,3017,3080.697
16Dec58,3034,3183.314
17Dec58,3051,3200.735
18Dec58,3069,3218.156
19Dec58,3087,3235.577
20Dec58,3105,3252.862
21Dec58,3124,3270.011
22Dec58,3143,3287.16
23Dec58,3163,3304.309
24Dec58,3183,3320.461
25Dec58,3202,3336.614
26Dec58,3222,3352.766
27Dec58,3241,3370.867
28Dec58,3260,3390.917
29Dec58,3278,3410.965
30Dec58,3295,3431.015
31Dec58,3312,3470.271
01Jan59,3327,3509.528
02Jan59,3341,3548.784
03Jan59,3355,3566.465
04Jan59,3367,3562.571
05Jan59,3379,3558.678
06Jan59,3388,3554.783
07Jan59,3397,3525.593
08Jan59,3404,3496.403
09Jan59,3410,3467.212
10Jan59,3415,3449.811
11Jan59,3418,3444.199
12Jan59,3421,3438.587
13Jan59,3423,3432.975
14Jan59,3424,3435.708
15Jan59,3425,3438.442
16Jan59,3425,3441.175
17Jan59,3424,3436.217
18Jan59,3423,3423.569
19Jan59,3422,3410.92
20Jan59,3420,3398.272
21Jan59,3417,3377.258
22Jan59,3414,3356.243
23Jan59,3411,3335.229
24Jan59,3408,3320.958
25Jan59,3405,3313.433
26Jan59,3401,3305.907
27Jan59,3397,3298.381
28Jan59,3393,3283.594
29Jan59,3389,3268.807
30Jan59,3384,3254.019
31Jan59,3380,3246.818
01Feb59,3375,3247.202
02Feb59,3369,3247.587
03Feb59,3363,3247.971
04Feb59,3358,3256.194
05Feb59,3351,3264.417
06Feb59,3345,3272.64
07Feb59,3339,3282.774
08Feb59,3332,3294.818
09Feb59,3325,3306.863
10Feb59,3318,3318.907
11Feb59,3310,3340.823
12Feb59,3303,3362.74
13Feb59,3296,3384.656
14Feb59,3289,3387.592
15Feb59,3282,3371.549
16Feb59,3275,3355.506
17Feb59,3269,3339.463
18Feb59,3262,3320.89
19Feb59,3256,3302.317
20Feb59,3250,3283.744
21Feb59,3244,3275.95
22Feb59,3238,3278.936
23Feb59,3232,3281.92
24Feb59,3227,3284.906
25Feb59,3222,3256.364
26Feb59,3217,3227.822
27Feb59,3211,3199.28
28Feb59,3206,3177.294
01Mar59,3201,3161.863
02Mar59,3196,3146.433
03Mar59,3191,3131.002
04Mar59,3185,3105.396
05Mar59,3180,3079.789
06Mar59,3174,3054.183
07Mar59,3169,3040.073
08Mar59,3163,3037.457
09Mar59,3157,3034.842
10Mar59,3151,3032.227
11Mar59,3146,3080.678
12Mar59,3140,3129.129
13Mar59,3134,3177.581
14Mar59,3129,3198.668
15Mar59,3124,3192.393
16Mar59,3119,3186.117
17Mar59,3114,3179.842
18Mar59,3109,3168.318
19Mar59,3105,3156.794
20Mar59,3100,3145.27
21Mar59,3097,3133.13
22Mar59,3093,3120.373
23Mar59,3089,3107.617
24Mar59,3086,3094.86
25Mar59,3083,3076.315
26Mar59,3080,3057.77
27Mar59,3078,3039.225
28Mar59,3075,3023.512
29Mar59,3073,3010.63
30Mar59,3070,2997.749
31Mar59,3068,2984.867
01Apr59,3066,2962.59
02Apr59,3063,2940.313
03Apr59,3059,2918.035
04Apr59,3055,2897.855
05Apr59,3051,2879.772
06Apr59,3046,2861.69
07Apr59,3040,2843.606
08Apr59,3033,2842.064
09Apr59,3027,2840.522
10Apr59,3020,2838.979
11Apr59,3012,2845.816
12Apr59,3004,2861.031
13Apr59,2995,2876.246
14Apr59,2986,2891.461
15Apr59,2976,2895.729
16Apr59,2966,2899.996
17Apr59,2961,2904.263
18Apr59,2956,2913.145
19Apr59,2951,2926.64
20Apr59,2945,2940.135
21Apr59,2940,2953.63
22Apr59,2935,2928.211
23Apr59,2930,2902.793
24Apr59,2924,2877.373
25Apr59,2919,2862.409
26Apr59,2913,2857.898
27Apr59,2907,2853.388
28Apr59,2902,2848.877
29Apr59,2896,2845.667
30Apr59,2891,2842.457
01May59,2886,2839.247
02May59,2881,2837.843
03May59,2876,2838.245
04May59,2872,2838.647
05May59,2868,2839.049
06May59,2864,2827.986
07May59,2861,2816.923
08May59,2858,2805.86
09May59,2856,2795.102
10May59,2854,2784.651
11May59,2853,2774.199
12May59,2852,2763.747
13May59,2851,2750.309
14May59,2850,2736.872
15May59,2850,2723.433
16May59,2849,2709.365
17May59,2848,2694.666
18May59,2848,2679.967
19May59,2847,2665.268
20May59,2846,2653.899
21May59,2845,2642.53
22May59,2844,2631.161
23May59,2843,2623.327
24May59,2841,2619.027
25May59,2839,2614.728
26May59,2837,2610.428
27May59,2835,2601.685
28May59,2833,2592.942
29May59,2830,2584.199
30May59,2828,2577.873
31May59,2825,2573.963
01Jun59,2822,2570.054
02Jun59,2819,2566.144
03Jun59,2816,2554.465
04Jun59,2813,2542.787
05Jun59,2811,2531.108
06Jun59,2808,2519.647
07Jun59,2806,2508.403
08Jun59,2803,2497.158
09Jun59,2801,2485.914
10Jun59,2799,2478.298
11Jun59,2796,2470.681
12Jun59,2794,2463.065
13Jun59,2792,2504.568
14Jun59,2789,2595.189
15Jun59,2787,2685.809
16Jun59,2784,2776.43
17Jun59,2782,2785.037
18Jun59,2779,2793.643
19Jun59,2776,2802.25
20Jun59,2773,2798.025
21Jun59,2769,2780.97
22Jun59,2764,2763.913
23Jun59,2760,2746.858
24Jun59,2754,2715.856
25Jun59,2748,2684.854
26Jun59,2742,2653.852
27Jun59,2735,2625.186
28Jun59,2727,2598.854
29Jun59,2719,2572.523
30Jun59,2711,2546.192
01Jul59,2702,2520.978
02Jul59,2692,2495.765
03Jul59,2683,2470.551
04Jul59,2672,2456.583
05Jul59,2662,2453.863
06Jul59,2651,2451.142
07Jul59,2640,2448.421
08Jul59,2629,2437.321
09Jul59,2618,2426.222
10Jul59,2607,2415.122
11Jul59,2596,2401.483
12Jul59,2585,2385.303
13Jul59,2574,2369.124
14Jul59,2563,2352.944
15Jul59,2553,2341.286
16Jul59,2542,2329.627
17Jul59,2532,2317.968
18Jul59,2521,2311.098
19Jul59,2511,2309.017
20Jul59,2501,2306.936
21Jul59,2490,2304.855
22Jul59,2480,2287.443
23Jul59,2470,2270.03
24Jul59,2460,2252.618
25Jul59,2450,2235.123
26Jul59,2441,2217.546
27Jul59,2431,2199.968
28Jul59,2422,2182.391
29Jul59,2413,2174.873
30Jul59,2405,2167.356
31Jul59,2396,2159.838
01Aug59,2388,2149.897
02Aug59,2380,2137.532
03Aug59,2372,2125.168
04Aug59,2365,2112.803
05Aug59,2358,2099.372
06Aug59,2351,2085.942
07Aug59,2345,2072.511
08Aug59,2338,2066.165
09Aug59,2332,2066.903
10Aug59,2326,2067.642
11Aug59,2320,2068.38
12Aug59,2313,2053.306
13Aug59,2306,2038.233
14Aug59,2299,2023.159
15Aug59,2292,2009.451
16Aug59,2285,1997.109
17Aug59,2277,1984.766
18Aug59,2270,1972.424
19Aug59,2263,1953.944
20Aug59,2255,1935.464
21Aug59,2248,1916.983
22Aug59,2241,1902.059
23Aug59,2234,1890.692
24Aug59,2227,1879.325
25Aug59,2221,1867.958
26Aug59,2215,1849.809
27Aug59,2210,1831.66
28Aug59,2205,1813.511
29Aug59,2200,1796.99
30Aug59,2197,1782.099
31Aug59,2194,1767.207
01Sep59,2191,1752.316
02Sep59,2189,1753.448
03Sep59,2188,1754.58
04Sep59,2186,1755.711
05Sep59,2185,1753.909
06Sep59,2185,1749.174
07Sep59,2184,1744.439
08Sep59,2184,1739.704
09Sep59,2185,1729.349
10Sep59,2186,1718.994
11Sep59,2187,1708.639
12Sep59,2188,1701.297
13Sep59,2190,1696.968
14Sep59,2193,1692.638
15Sep59,2195,1688.309
16Sep59,2198,1784.577
17Sep59,2202,1880.846
18Sep59,2206,1977.114
19Sep59,2210,2030.758
20Sep59,2215,2041.777
21Sep59,2221,2052.796
22Sep59,2227,2063.815
23Sep59,2233,2060.111
24Sep59,2240,2056.407
25Sep59,2248,2052.702
26Sep59,2256,2044.584
27Sep59,2264,2032.053
28Sep59,2272,2019.522
29Sep59,2281,2006.991
30Sep59,2289,2011.903
01Oct59,2298,2016.814
02Oct59,2307,2021.726
03Oct59,2317,2023.335
04Oct59,2326,2021.644
05Oct59,2335,2019.952
06Oct59,2344,2018.26
07Oct59,2353,2016.838
08Oct59,2362,2015.417
09Oct59,2370,2013.995
10Oct59,2379,2014.184
11Oct59,2387,2015.983
12Oct59,2396,2017.782
13Oct59,2404,2019.581
14Oct59,2413,2015.469
15Oct59,2421,2011.357
16Oct59,2429,2007.244
17Oct59,2437,1995.983
18Oct59,2444,1977.572
19Oct59,2452,1959.161
20Oct59,2459,1940.75
21Oct59,2466,1925.995
22Oct59,2473,1911.24
23Oct59,2479,1896.485
24Oct59,2486,1883.253
25Oct59,2493,1871.545
26Oct59,2499,1859.837
27Oct59,2506,1848.129
28Oct59,2512,1846.574
29Oct59,2519,1845.02
30Oct59,2526,1843.465
31Oct59,2533,1837.784
01Nov59,2540,1827.976
02Nov59,2548,1818.169
03Nov59,2556,1808.362
04Nov59,2564,1844.495
05Nov59,2573,1880.628
06Nov59,2582,1916.761
07Nov59,2591,1977.321
08Nov59,2600,2062.309
09Nov59,2610,2147.298
10Nov59,2620,2232.286
11Nov59,2630,2259.943
12Nov59,2640,2287.599
13Nov59,2650,2315.256
14Nov59,2660,2326.747
15Nov59,2670,2322.072
16Nov59,2679,2317.398
17Nov59,2689,2312.723
18Nov59,2698,2336.701
19Nov59,2707,2360.678
20Nov59,2716,2384.655
21Nov59,2725,2394.332
22Nov59,2735,2389.708
23Nov59,2744,2385.083
24Nov59,2753,2380.459
25Nov59,2763,2376.425
26Nov59,2773,2372.392
27Nov59,2783,2368.358
28Nov59,2794,2359.649
29Nov59,2804,2346.266
30Nov59,2816,2332.883
01Dec59,2827,2319.5
02Dec59,2838,2327.693
03Dec59,2850,2335.886
04Dec59,2863,2344.079
05Dec59,2875,2357.407
06Dec59,2888,2375.872
07Dec59,2901,2394.337
08Dec59,2915,2412.802
09Dec59,2928,2475.06
10Dec59,2942,2537.318
11Dec59,2956,2599.575
12Dec59,2971,2634.894
13Dec59,2986,2643.273
14Dec59,3001,2651.653
15Dec59,3017,2660.032
16Dec59,3034,2673.103
17Dec59,3051,2686.173
18Dec59,3069,2699.244
19Dec59,3087,2697.899
20Dec59,3105,2682.139
21Dec59,3124,2666.379
22Dec59,3143,2650.619
23Dec59,3163,2650.618
24Dec59,3183,2650.618
25Dec59,3202,2650.617
26Dec59,3222,2641.349
27Dec59,3241,2622.813
28Dec59,3260,2604.277
29Dec59,3278,2585.74
30Dec59,3295,2588.167
31Dec59,3312,2590.595
01Jan60,3327,2593.022
02Jan60,3341,2602.48
03Jan60,3355,2618.971
04Jan60,3367,2635.462
05Jan60,3379,2651.953
06Jan60,3388,2658.076
07Jan60,3397,2664.2
08Jan60,3404,2670.323
09Jan60,3410,2662.451
10Jan60,3415,2640.583
11Jan60,3418,2618.715
12Jan60,3421,2596.846
13Jan60,3423,2593.107
14Jan60,3424,2589.368
15Jan60,3425,2585.629
16Jan60,3425,2576.304
17Jan60,3424,2561.396
18Jan60,3423,2546.487
19Jan60,3422,2531.578
20Jan60,3420,2538.915
21Jan60,3417,2546.252
22Jan60,3414,2553.589
23Jan60,3411,2561.332
24Jan60,3408,2569.48
25Jan60,3405,2577.629
26Jan60,3401,2585.777
27Jan60,3397,2651.98
28Jan60,3393,2718.182
29Jan60,3389,2784.385
30Jan60,3384,2861.039
31Jan60,3380,2948.144
01Feb60,3375,3035.248
02Feb60,3369,3122.353
03Feb60,3363,3153.26
04Feb60,3358,3184.166
05Feb60,3351,3215.072
06Feb60,3345,3229.414
07Feb60,3339,3227.191
08Feb60,3332,3224.967
09Feb60,3325,3222.744
10Feb60,3318,3230.093
11Feb60,3310,3237.441
12Feb60,3303,3244.79
13Feb60,3296,3258.286
14Feb60,3289,3277.929
15Feb60,3282,3297.573
16Feb60,3275,3317.216
17Feb60,3269,3357.86
18Feb60,3262,3398.503
19Feb60,3256,3439.147
20Feb60,3250,3448.209
21Feb60,3244,3425.689
22Feb60,3238,3403.17
23Feb60,3232,3380.65
24Feb60,3227,3370.321
25Feb60,3222,3359.991
26Feb60,3217,3349.662
27Feb60,3211,3345.188
28Feb60,3206,3346.569
29Feb60,3201,3347.95
01Mar60,3196,3349.331
02Mar60,3191,3322.18
03Mar60,3185,3295.031
04Mar60,3180,3267.88
05Mar60,3174,3240.43
06Mar60,3169,3212.679
07Mar60,3163,3184.927
08Mar60,3157,3157.176
09Mar60,3151,3199.276
10Mar60,3146,3241.377
11Mar60,3140,3283.477
12Mar60,3134,3316.055
13Mar60,3129,3339.11
14Mar60,3124,3362.164
15Mar60,3119,3385.219
16Mar60,3114,3368.071
17Mar60,3109,3350.923
18Mar60,3105,3333.774
19Mar60,3100,3310.665
20Mar60,3097,3281.596
21Mar60,3093,3252.527
22Mar60,3089,3223.458
23Mar60,3086,3213.936
24Mar60,3083,3204.413
25Mar60,3080,3194.891
26Mar60,3078,3180.243
27Mar60,3075,3160.47
28Mar60,3073,3140.697
29Mar60,3070,3120.924
30Mar60,3068,3105.403
31Mar60,3066,3089.883
01Apr60,3063,3074.362
02Apr60,3059,3059.134
03Apr60,3055,3044.199
04Apr60,3051,3029.265
05Apr60,3046,3014.331
06Apr60,3040,3005.7
07Apr60,3033,2997.07
08Apr60,3027,2988.439
09Apr60,3020,2972.797
10Apr60,3012,2950.144
11Apr60,3004,2927.49
12Apr60,2995,2904.837
13Apr60,2986,2895.528
14Apr60,2976,2886.217
15Apr60,2966,2876.908
16Apr60,2961,2864.33
17Apr60,2956,2848.483
18Apr60,2951,2832.636
19Apr60,2945,2816.789
20Apr60,2940,2816.944
21Apr60,2935,2817.098
22Apr60,2930,2817.252
23Apr60,2924,2806.034
24Apr60,2919,2783.444
25Apr60,2913,2760.853
26Apr60,2907,2738.263
27Apr60,2902,2725.489
28Apr60,2896,2712.714
29Apr60,2891,2699.939
30Apr60,2886,2683.72
01May60,2881,2664.056
02May60,2876,2644.393
03May60,2872,2624.729
04May60,2868,2607.747
05May60,2864,2590.766
06May60,2861,2573.785
07May60,2858,2557.089
08May60,2856,2540.678
09May60,2854,2524.267
10May60,2853,2507.856
11May60,2852,2504.005
12May60,2851,2500.153
13May60,2850,2496.302
14May60,2850,2495.801
15May60,2849,2498.652
16May60,2848,2501.503
17May60,2848,2504.354
18May60,2847,2505.667
19May60,2846,2506.98
20May60,2845,2508.294
21May60,2844,2516.075
22May60,2843,2530.325
23May60,2841,2544.575
24May60,2839,2558.825
25May60,2837,2568.024
26May60,2835,2577.223
27May60,2833,2586.422
28May60,2830,2582.887
29May60,2828,2566.618
30May60,2825,2550.35
31May60,2822,2534.081
01Jun60,2819,2557.426
02Jun60,2816,2580.771
03Jun60,2813,2604.116
04Jun60,2811,2627.258
05Jun60,2808,2650.198
06Jun60,2806,2673.138
07Jun60,2803,2696.078
08Jun60,2801,2706.314
09Jun60,2799,2716.55
10Jun60,2796,2726.786
11Jun60,2794,2732.718
12Jun60,2792,2734.345
13Jun60,2789,2735.973
14Jun60,2787,2737.601
15Jun60,2784,2727.442
16Jun60,2782,2717.283
17Jun60,2779,2707.123
18Jun60,2776,2696.668
19Jun60,2773,2685.919
20Jun60,2769,2675.169
21Jun60,2764,2664.419
22Jun60,2760,2658.654
23Jun60,2754,2652.888
24Jun60,2748,2647.123
25Jun60,2742,2634.752
26Jun60,2735,2615.776
27Jun60,2727,2596.8
28Jun60,2719,2577.824
29Jun60,2711,2559.508
30Jun60,2702,2541.191
01Jul60,2692,2522.874
02Jul60,2683,2503.784
03Jul60,2672,2483.921
04Jul60,2662,2464.057
05Jul60,2651,2444.194
06Jul60,2640,2468.974
07Jul60,2629,2493.753
08Jul60,2618,2518.533
09Jul60,2607,2523.169
10Jul60,2596,2507.661
11Jul60,2585,2492.155
12Jul60,2574,2476.647
13Jul60,2563,2461.81
14Jul60,2553,2446.973
15Jul60,2542,2432.136
16Jul60,2532,2429.332
17Jul60,2521,2438.562
18Jul60,2511,2447.792
19Jul60,2501,2457.022
20Jul60,2490,2465.495
21Jul60,2480,2473.968
22Jul60,2470,2482.441
23Jul60,2460,2484.423
24Jul60,2450,2479.914
25Jul60,2441,2475.406
26Jul60,2431,2470.897
27Jul60,2422,2469.062
28Jul60,2413,2467.227
29Jul60,2405,2465.393
30Jul60,2396,2459.674
31Jul60,2388,2450.072
01Aug60,2380,2440.469
02Aug60,2372,2430.867
03Aug60,2365,2542.765
04Aug60,2358,2654.662
05Aug60,2351,2766.56
06Aug60,2345,2828.78
07Aug60,2338,2841.322
08Aug60,2332,2853.864
09Aug60,2326,2866.406
10Aug60,2320,2832.093
11Aug60,2313,2797.78
12Aug60,2306,2763.467
13Aug60,2299,2733.399
14Aug60,2292,2707.575
15Aug60,2285,2681.75
16Aug60,2277,2655.926
17Aug60,2270,2644.08
18Aug60,2263,2632.234
19Aug60,2255,2620.388
20Aug60,2248,2604.113
21Aug60,2241,2583.41
22Aug60,2234,2562.707
23Aug60,2227,2542.003
24Aug60,2221,2532.804
25Aug60,2215,2523.604
26Aug60,2210,2514.404
27Aug60,2205,2500.72
28Aug60,2200,2482.551
29Aug60,2197,2464.382
30Aug60,2194,2446.213
31Aug60,2191,2429.7
01Sep60,2189,2413.186
02Sep60,2188,2396.674
03Sep60,2186,2379.584
04Sep60,2185,2361.919
05Sep60,2185,2344.254
06Sep60,2184,2326.588
07Sep60,2184,2383.297
08Sep60,2185,2440.007
09Sep60,2186,2496.716
10Sep60,2187,2546.598
11Sep60,2188,2589.653
12Sep60,2190,2632.709
13Sep60,2193,2675.764
14Sep60,2195,2679.288
15Sep60,2198,2682.812
16Sep60,2202,2686.336
17Sep60,2206,2679.196
18Sep60,2210,2661.391
19Sep60,2215,2643.586
20Sep60,2221,2625.781
21Sep60,2227,2615.328
22Sep60,2233,2604.875
23Sep60,2240,2594.422
24Sep60,2248,2578.82
25Sep60,2256,2558.066
26Sep60,2264,2537.313
27Sep60,2272,2516.559
28Sep60,2281,2500.367
29Sep60,2289,2484.175
30Sep60,2298,2467.983
01Oct60,2307,2451.909
02Oct60,2317,2435.951
03Oct60,2326,2419.995
04Oct60,2335,2404.037
05Oct60,2344,2404.96
06Oct60,2353,2405.882
07Oct60,2362,2406.805
08Oct60,2370,2412.76
09Oct60,2379,2423.747
10Oct60,2387,2434.734
11Oct60,2396,2445.721
12Oct60,2404,2464.084
13Oct60,2413,2482.448
14Oct60,2421,2500.811
15Oct60,2429,2504.513
16Oct60,2437,2493.553
17Oct60,2444,2482.592
18Oct60,2452,2471.632
19Oct60,2459,2460.436
20Oct60,2466,2449.24
21Oct60,2473,2438.044
22Oct60,2479,2423.489
23Oct60,2486,2405.575
24Oct60,2493,2387.662
25Oct60,2499,2369.748
26Oct60,2506,2365.901
27Oct60,2512,2362.054
28Oct60,2519,2358.207
29Oct60,2526,2357.993
30Oct60,2533,2361.409
31Oct60,2540,2364.825
01Nov60,2548,2368.242
02Nov60,2556,2368.582
03Nov60,2564,2368.923
04Nov60,2573,2369.263
05Nov60,2582,2363.277
06Nov60,2591,2350.964
07Nov60,2600,2338.652
08Nov60,2610,2326.339
09Nov60,2620,2326.396
10Nov60,2630,2326.452
11Nov60,2640,2326.509
12Nov60,2650,2326.32
13Nov60,2660,2325.884
14Nov60,2670,2325.449
15Nov60,2679,2325.014
16Nov60,2689,2354.444
17Nov60,2698,2383.874
18Nov60,2707,2413.304
19Nov60,2716,2437.277
20Nov60,2725,2455.793
21Nov60,2735,2474.309
22Nov60,2744,2492.824
23Nov60,2753,2490.073
24Nov60,2763,2487.323
25Nov60,2773,2484.572
26Nov60,2783,2478.635
27Nov60,2794,2469.514
28Nov60,2804,2460.392
29Nov60,2816,2451.27
30Nov60,2827,2459.21
01Dec60,2838,2467.15
02Dec60,2850,2475.09
03Dec60,2863,2471.245
04Dec60,2875,2455.616
05Dec60,2888,2439.986
06Dec60,2901,2424.357
07Dec60,2915,2413.597
08Dec60,2928,2402.836
09Dec60,2942,2392.076
10Dec60,2956,2383.608
11Dec60,2971,2377.434
12Dec60,2986,2371.259
13Dec60,3001,2365.085
14Dec60,3017,2367.547
15Dec60,3034,2370.01
16Dec60,3051,2372.472
17Dec60,3069,2391.328
18Dec60,3087,2426.579
19Dec60,3105,2461.83
20Dec60,3124,2497.08
21Dec60,3143,2500.44
22Dec60,3163,2503.8
23Dec60,3183,2507.159
24Dec60,3202,2502.137
25Dec60,3222,2488.733
26Dec60,3241,2475.329
27Dec60,3260,2461.925
28Dec60,3278,2457.664
29Dec60,3295,2453.402
30Dec60,3312,2449.141
31Dec60,3327,2439.539
01Jan61,3341,2424.596
02Jan61,3355,2409.655
03Jan61,3367,2394.712
04Jan61,3379,2408.318
05Jan61,3388,2421.923
06Jan61,3397,2435.528
07Jan61,3404,2439.014
08Jan61,3410,2432.379
09Jan61,3415,2425.745
10Jan61,3418,2419.11
11Jan61,3421,2412.474
12Jan61,3423,2405.838
13Jan61,3424,2399.203
14Jan61,3425,2387.322
15Jan61,3425,2370.195
16Jan61,3424,2353.068
17Jan61,3423,2335.941
18Jan61,3422,2338.653
19Jan61,3420,2341.365
20Jan61,3417,2344.077
21Jan61,3414,2349.208
22Jan61,3411,2356.759
23Jan61,3408,2364.309
24Jan61,3405,2371.859
25Jan61,3401,2366.715
26Jan61,3397,2361.571
27Jan61,3393,2356.427
28Jan61,3389,2349.662
29Jan61,3384,2341.275
30Jan61,3380,2332.887
31Jan61,3375,2324.5
01Feb61,3369,2335.508
02Feb61,3363,2346.516
03Feb61,3358,2357.525
04Feb61,3351,2374.173
05Feb61,3345,2396.46
06Feb61,3339,2418.747
07Feb61,3332,2441.034
08Feb61,3325,2444.848
09Feb61,3318,2448.662
10Feb61,3310,2452.475
11Feb61,3303,2465.357
12Feb61,3296,2487.305
13Feb61,3289,2509.254
14Feb61,3282,2531.202
15Feb61,3275,2531.799
16Feb61,3269,2532.396
17Feb61,3262,2532.993
18Feb61,3256,2524.418
19Feb61,3250,2506.669
20Feb61,3244,2488.921
21Feb61,3238,2471.172
22Feb61,3232,2467.503
23Feb61,3227,2463.834
24Feb61,3222,2460.166
25Feb61,3217,2455.636
26Feb61,3211,2450.245
27Feb61,3206,2444.855
28Feb61,3201,2439.464
01Mar61,3196,2450.297
02Mar61,3191,2461.131
03Mar61,3185,2471.964
04Mar61,3180,2491.028
05Mar61,3174,2518.322
06Mar61,3169,2545.617
07Mar61,3163,2572.911
08Mar61,3157,2601.842
09Mar61,3151,2630.773
10Mar61,3146,2659.704
11Mar61,3140,2679.211
12Mar61,3134,2689.291
13Mar61,3129,2699.372
14Mar61,3124,2709.453
15Mar61,3119,2698.85
16Mar61,3114,2688.248
17Mar61,3109,2677.645
18Mar61,3105,2661.735
19Mar61,3100,2640.516
20Mar61,3097,2619.297
21Mar61,3093,2598.078
22Mar61,3089,2599.503
23Mar61,3086,2600.928
24Mar61,3083,2602.353
25Mar61,3080,2617.378
26Mar61,3078,2646.003
27Mar61,3075,2674.63
28Mar61,3073,2703.255
29Mar61,3070,2693.219
30Mar61,3068,2683.182
31Mar61,3066,2673.145
01Apr61,3063,2690.014
02Apr61,3059,2733.786
03Apr61,3055,2777.559
04Apr61,3051,2821.331
05Apr61,3046,2813.989
06Apr61,3040,2806.648
07Apr61,3033,2799.306
08Apr61,3027,2784.461
09Apr61,3020,2762.113
10Apr61,3012,2739.764
11Apr61,3004,2717.416
12Apr61,2995,2716.944
13Apr61,2986,2716.473
14Apr61,2976,2716.001
15Apr61,2966,2765.215
16Apr61,2961,2864.115
17Apr61,2956,2963.015
18Apr61,2951,3061.915
19Apr61,2945,3120.033
20Apr61,2940,3178.151
21Apr61,2935,3236.268
22Apr61,2930,3247.972
23Apr61,2924,3213.261
24Apr61,2919,3178.55
25Apr61,2913,3143.84
26Apr61,2907,3151.16
27Apr61,2902,3158.48
28Apr61,2896,3165.799
29Apr61,2891,3158.051
30Apr61,2886,3135.235
01May61,2881,3112.42
02May61,2876,3089.604
03May61,2872,3065.016
04May61,2868,3040.429
05May61,2864,3015.841
06May61,2861,2988.118
07May61,2858,2957.259
08May61,2856,2926.401
09May61,2854,2895.542
10May61,2853,2870.575
11May61,2852,2845.607
12May61,2851,2820.64
13May61,2850,2796.322
14May61,2850,2772.655
15May61,2849,2748.987
16May61,2848,2725.319
17May61,2848,2710.016
18May61,2847,2694.714
19May61,2846,2679.411
20May61,2845,2669.027
21May61,2844,2663.559
22May61,2843,2658.092
23May61,2841,2652.625
24May61,2839,2640.927
25May61,2837,2629.23
26May61,2835,2617.532
27May61,2833,2613.861
28May61,2830,2618.218
29May61,2828,2622.575
30May61,2825,2626.931
31May61,2822,2626.738
01Jun61,2819,2626.545
02Jun61,2816,2626.352
03Jun61,2813,2618.069
04Jun61,2811,2601.697
05Jun61,2808,2585.325
06Jun61,2806,2568.952
07Jun61,2803,2560.713
08Jun61,2801,2552.475
09Jun61,2799,2544.237
10Jun61,2796,2529.372
11Jun61,2794,2507.88
12Jun61,2792,2486.388
13Jun61,2789,2464.896
14Jun61,2787,2450.334
15Jun61,2784,2435.772
16Jun61,2782,2421.209
17Jun61,2779,2427.35
18Jun61,2776,2454.194
19Jun61,2773,2481.037
20Jun61,2769,2507.881
21Jun61,2764,2545.624
22Jun61,2760,2583.367
23Jun61,2754,2621.111
24Jun61,2748,2632.38
25Jun61,2742,2617.175
26Jun61,2735,2601.971
27Jun61,2727,2586.766
28Jun61,2719,2582.888
29Jun61,2711,2579.01
30Jun61,2702,2575.131
01Jul61,2692,2562.402
02Jul61,2683,2540.823
03Jul61,2672,2519.244
04Jul61,2662,2497.665
05Jul61,2651,2499.672
06Jul61,2640,2501.679
07Jul61,2629,2503.686
08Jul61,2618,2504.575
09Jul61,2607,2504.346
10Jul61,2596,2504.118
11Jul61,2585,2503.889
12Jul61,2574,2498.082
13Jul61,2563,2492.276
14Jul61,2553,2486.469
15Jul61,2542,2475.101
16Jul61,2532,2458.173
17Jul61,2521,2441.244
18Jul61,2511,2424.316
19Jul61,2501,2430.718
20Jul61,2490,2437.119
21Jul61,2480,2443.52
22Jul61,2470,2442.159
23Jul61,2460,2433.033
24Jul61,2450,2423.908
25Jul61,2441,2414.783
26Jul61,2431,2407.452
27Jul61,2422,2400.121
28Jul61,2413,2392.79
29Jul61,2405,2408.409
30Jul61,2396,2446.977
31Jul61,2388,2485.545
01Aug61,2380,2524.113
02Aug61,2372,2554.79
03Aug61,2365,2585.465
04Aug61,2358,2616.142
05Aug61,2351,2626.38
06Aug61,2345,2616.178
07Aug61,2338,2605.977
08Aug61,2332,2595.776
09Aug61,2326,2582.635
10Aug61,2320,2569.494
11Aug61,2313,2556.353
12Aug61,2306,2536.348
13Aug61,2299,2509.477
